Date,89 Price,92 Price,95 Price
2013/03/27,6.98,7.4,7.82
2013/03/28,6.98,7.4,7.82
2013/03/29,6.98,7.4,7.82
2013/03/30,6.98,7.4,7.82
2013/03/31,6.98,7.4,7.82
2013/04/01,6.98,7.4,7.82
2013/04/02,6.98,7.4,7.82
2013/04/03,6.98,7.4,7.82
2013/04/04,6.98,7.4,7.82
2013/04/05,6.98,7.4,7.82
2013/04/06,6.98,7.4,7.82
2013/04/07,6.98,7.4,7.82
2013/04/08,6.98,7.4,7.82
2013/04/09,6.98,7.4,7.82
2013/04/10,6.98,7.4,7.82
2013/04/11,6.98,7.4,7.82
2013/04/12,6.98,7.4,7.82
2013/04/13,6.98,7.4,7.82
2013/04/14,6.98,7.4,7.82
2013/04/15,6.98,7.4,7.82
2013/04/16,6.98,7.4,7.82
2013/04/17,6.98,7.4,7.82
2013/04/18,6.98,7.4,7.82
2013/04/19,6.98,7.4,7.82
2013/04/20,6.98,7.4,7.82
2013/04/21,6.98,7.4,7.82
2013/04/22,6.98,7.4,7.82
2013/04/23,6.98,7.4,7.82
2013/04/24,6.98,7.4,7.82
2013/04/25,6.68,7.08,7.49
2013/04/26,6.68,7.08,7.49
2013/04/27,6.68,7.08,7.49
2013/04/28,6.68,7.08,7.49
2013/04/29,6.68,7.08,7.49
2013/04/30,6.68,7.08,7.49
2013/05/01,6.68,7.08,7.49
2013/05/02,6.68,7.08,7.49
2013/05/03,6.68,7.08,7.49
2013/05/04,6.68,7.08,7.49
2013/05/05,6.68,7.08,7.49
2013/05/06,6.68,7.08,7.49
2013/05/07,6.68,7.08,7.49
2013/05/08,6.68,7.08,7.49
2013/05/09,6.68,7.08,7.49
2013/05/10,6.75,7.16,7.56
2013/05/11,6.75,7.16,7.56
2013/05/12,6.75,7.16,7.56
2013/05/13,6.75,7.16,7.56
2013/05/14,6.75,7.16,7.56
2013/05/15,6.75,7.16,7.56
2013/05/16,6.75,7.16,7.56
2013/05/17,6.75,7.16,7.56
2013/05/18,6.75,7.16,7.56
2013/05/19,6.75,7.16,7.56
2013/05/20,6.75,7.16,7.56
2013/05/21,6.75,7.16,7.56
2013/05/22,6.75,7.16,7.56
2013/05/23,6.75,7.16,7.56
2013/05/24,6.75,7.16,7.56
2013/05/25,6.75,7.16,7.56
2013/05/26,6.75,7.16,7.56
2013/05/27,6.75,7.16,7.56
2013/05/28,6.75,7.16,7.56
2013/05/29,6.75,7.16,7.56
2013/05/30,6.75,7.16,7.56
2013/05/31,6.75,7.16,7.56
2013/06/01,6.75,7.16,7.56
2013/06/02,6.75,7.16,7.56
2013/06/03,6.75,7.16,7.56
2013/06/04,6.75,7.16,7.56
2013/06/05,6.75,7.16,7.56
2013/06/06,6.75,7.16,7.56
2013/06/07,6.68,7.08,7.49
2013/06/08,6.68,7.08,7.49
2013/06/09,6.68,7.08,7.49
2013/06/10,6.68,7.08,7.49
2013/06/11,6.68,7.08,7.49
2013/06/12,6.68,7.08,7.49
2013/06/13,6.68,7.08,7.49
2013/06/14,6.68,7.08,7.49
2013/06/15,6.68,7.08,7.49
2013/06/16,6.68,7.08,7.49
2013/06/17,6.68,7.08,7.49
2013/06/18,6.68,7.08,7.49
2013/06/19,6.68,7.08,7.49
2013/06/20,6.68,7.08,7.49
2013/06/21,6.68,7.08,7.49
2013/06/22,6.76,7.16,7.57
2013/06/23,6.76,7.16,7.57
2013/06/24,6.76,7.16,7.57
2013/06/25,6.76,7.16,7.57
2013/06/26,6.76,7.16,7.57
2013/06/27,6.76,7.16,7.57
2013/06/28,6.76,7.16,7.57
2013/06/29,6.76,7.16,7.57
2013/06/30,6.76,7.16,7.57
2013/07/01,6.76,7.16,7.57
2013/07/02,6.76,7.16,7.57
2013/07/03,6.76,7.16,7.57
2013/07/04,6.76,7.16,7.57
2013/07/05,6.76,7.16,7.57
2013/07/06,6.7,7.1,7.5
2013/07/07,6.7,7.1,7.5
2013/07/08,6.7,7.1,7.5
2013/07/09,6.7,7.1,7.5
2013/07/10,6.7,7.1,7.5
2013/07/11,6.7,7.1,7.5
2013/07/12,6.7,7.1,7.5
2013/07/13,6.7,7.1,7.5
2013/07/14,6.7,7.1,7.5
2013/07/15,6.7,7.1,7.5
2013/07/16,6.7,7.1,7.5
2013/07/17,6.7,7.1,7.5
2013/07/18,6.7,7.1,7.5
2013/07/19,6.7,7.1,7.5
2013/07/20,6.94,7.36,7.77
2013/07/21,6.94,7.36,7.77
2013/07/22,6.94,7.36,7.77
2013/07/23,6.94,7.36,7.77
2013/07/24,6.94,7.36,7.77
2013/07/25,6.94,7.36,7.77
2013/07/26,6.94,7.36,7.77
2013/07/27,6.94,7.36,7.77
2013/07/28,6.94,7.36,7.77
2013/07/29,6.94,7.36,7.77
2013/07/30,6.94,7.36,7.77
2013/07/31,6.94,7.36,7.77
2013/08/01,6.94,7.36,7.77
2013/08/02,6.94,7.36,7.77
2013/08/03,6.94,7.36,7.77
2013/08/04,6.94,7.36,7.77
2013/08/05,6.94,7.36,7.77
2013/08/06,6.94,7.36,7.77
2013/08/07,6.94,7.36,7.77
2013/08/08,6.94,7.36,7.77
2013/08/09,6.94,7.36,7.77
2013/08/10,6.94,7.36,7.77
2013/08/11,6.94,7.36,7.77
2013/08/12,6.94,7.36,7.77
2013/08/13,6.94,7.36,7.77
2013/08/14,6.94,7.36,7.77
2013/08/15,6.94,7.36,7.77
2013/08/16,6.94,7.36,7.77
2013/08/17,6.94,7.36,7.77
2013/08/18,6.94,7.36,7.77
2013/08/19,6.94,7.36,7.77
2013/08/20,6.94,7.36,7.77
2013/08/21,6.94,7.36,7.77
2013/08/22,6.94,7.36,7.77
2013/08/23,6.94,7.36,7.77
2013/08/24,6.94,7.36,7.77
2013/08/25,6.94,7.36,7.77
2013/08/26,6.94,7.36,7.77
2013/08/27,6.94,7.36,7.77
2013/08/28,6.94,7.36,7.77
2013/08/29,6.94,7.36,7.77
2013/08/30,6.94,7.36,7.77
2013/08/31,7.12,7.54,7.97
2013/09/01,7.12,7.54,7.97
2013/09/02,7.12,7.54,7.97
2013/09/03,7.12,7.54,7.97
2013/09/04,7.12,7.54,7.97
2013/09/05,7.12,7.54,7.97
2013/09/06,7.12,7.54,7.97
2013/09/07,7.12,7.54,7.97
2013/09/08,7.12,7.54,7.97
2013/09/09,7.12,7.54,7.97
2013/09/10,7.12,7.54,7.97
2013/09/11,7.12,7.54,7.97
2013/09/12,7.12,7.54,7.97
2013/09/13,7.12,7.54,7.97
2013/09/14,7.18,7.62,8.05
2013/09/15,7.18,7.62,8.05
2013/09/16,7.18,7.62,8.05
2013/09/17,7.18,7.62,8.05
2013/09/18,7.18,7.62,8.05
2013/09/19,7.18,7.62,8.05
2013/09/20,7.18,7.62,8.05
2013/09/21,7.18,7.62,8.05
2013/09/22,7.18,7.62,8.05
2013/09/23,7.18,7.62,8.05
2013/09/24,7.18,7.62,8.05
2013/09/25,7.18,7.62,8.05
2013/09/26,7.18,7.62,8.05
2013/09/27,7.18,7.62,8.05
2013/09/28,7.18,7.62,8.05
2013/09/29,7.18,7.62,8.05
2013/09/30,7,7.42,7.84
2013/10/01,7,7.42,7.84
2013/10/02,7,7.42,7.84
2013/10/03,7,7.42,7.84
2013/10/04,7,7.42,7.84
2013/10/05,7,7.42,7.84
2013/10/06,7,7.42,7.84
2013/10/07,7,7.42,7.84
2013/10/08,7,7.42,7.84
2013/10/09,7,7.42,7.84
2013/10/10,7,7.42,7.84
2013/10/11,7,7.42,7.84
2013/10/12,7,7.42,7.84
2013/10/13,7,7.42,7.84
2013/10/14,7,7.42,7.84
2013/10/15,7,7.42,7.84
2013/10/16,7,7.42,7.84
2013/10/17,7,7.42,7.84
2013/10/18,7,7.42,7.84
2013/10/19,7,7.42,7.84
2013/10/20,7,7.42,7.84
2013/10/21,7,7.42,7.84
2013/10/22,7,7.42,7.84
2013/10/23,7,7.42,7.84
2013/10/24,7,7.42,7.84
2013/10/25,7,7.42,7.84
2013/10/26,7,7.42,7.84
2013/10/27,7,7.42,7.84
2013/10/28,7,7.42,7.84
2013/10/29,7,7.42,7.84
2013/10/30,7,7.42,7.84
2013/10/31,7,7.42,7.84
2013/11/01,7.29,7.73,8.16
2013/11/02,7.29,7.73,8.16
2013/11/03,7.29,7.73,8.16
2013/11/04,7.29,7.73,8.16
2013/11/05,7.29,7.73,8.16
2013/11/06,7.29,7.73,8.16
2013/11/07,7.29,7.73,8.16
2013/11/08,7.29,7.73,8.16
2013/11/09,7.29,7.73,8.16
2013/11/10,7.29,7.73,8.16
2013/11/11,7.29,7.73,8.16
2013/11/12,7.29,7.73,8.16
2013/11/13,7.29,7.73,8.16
2013/11/14,7.29,7.73,8.16
2013/11/15,7.17,7.6,8.03
2013/11/16,7.17,7.6,8.03
2013/11/17,7.17,7.6,8.03
2013/11/18,7.17,7.6,8.03
2013/11/19,7.17,7.6,8.03
2013/11/20,7.17,7.6,8.03
2013/11/21,7.17,7.6,8.03
2013/11/22,7.17,7.6,8.03
2013/11/23,7.17,7.6,8.03
2013/11/24,7.17,7.6,8.03
2013/11/25,7.17,7.6,8.03
2013/11/26,7.17,7.6,8.03
2013/11/27,7.17,7.6,8.03
2013/11/28,7.17,7.6,8.03
2013/11/29,7.29,7.73,8.16
2013/11/30,7.29,7.73,8.16
2013/12/01,7.29,7.73,8.16
2013/12/02,7.29,7.73,8.16
2013/12/03,7.29,7.73,8.16
2013/12/04,7.29,7.73,8.16
2013/12/05,7.29,7.73,8.16
2013/12/06,7.29,7.73,8.16
2013/12/07,7.29,7.73,8.16
2013/12/08,7.29,7.73,8.16
2013/12/09,7.29,7.73,8.16
2013/12/10,7.29,7.73,8.16
2013/12/11,7.29,7.73,8.16
2013/12/12,7.29,7.73,8.16
2013/12/13,7.33,7.77,8.21
2013/12/14,7.33,7.77,8.21
2013/12/15,7.33,7.77,8.21
2013/12/16,7.33,7.77,8.21
2013/12/17,7.33,7.77,8.21
2013/12/18,7.33,7.77,8.21
2013/12/19,7.33,7.77,8.21
2013/12/20,7.33,7.77,8.21
2013/12/21,7.33,7.77,8.21
2013/12/22,7.33,7.77,8.21
2013/12/23,7.33,7.77,8.21
2013/12/24,7.33,7.77,8.21
2013/12/25,7.33,7.77,8.21
2013/12/26,7.33,7.77,8.21
2013/12/27,7.33,7.77,8.21
2013/12/28,7.33,7.77,8.21
2013/12/29,7.33,7.77,8.21
2013/12/30,7.33,7.77,8.21
2013/12/31,7.33,7.77,8.21
2014/01/01,7.33,7.77,8.21
2014/01/02,7.33,7.77,8.21
2014/01/03,7.33,7.77,8.21
2014/01/04,7.33,7.77,8.21
2014/01/05,7.33,7.77,8.21
2014/01/06,7.33,7.77,8.21
2014/01/07,7.33,7.77,8.21
2014/01/08,7.33,7.77,8.21
2014/01/09,7.33,7.77,8.21
2014/01/10,7.33,7.77,8.21
2014/01/11,7.24,7.68,8.11
2014/01/12,7.24,7.68,8.11
2014/01/13,7.24,7.68,8.11
2014/01/14,7.24,7.68,8.11
2014/01/15,7.24,7.68,8.11
2014/01/16,7.24,7.68,8.11
2014/01/17,7.24,7.68,8.11
2014/01/18,7.24,7.68,8.11
2014/01/19,7.24,7.68,8.11
2014/01/20,7.24,7.68,8.11
2014/01/21,7.24,7.68,8.11
2014/01/22,7.24,7.68,8.11
2014/01/23,7.24,7.68,8.11
2014/01/24,7.24,7.68,8.11
2014/01/25,7.14,7.57,8
2014/01/26,7.14,7.57,8
2014/01/27,7.14,7.57,8
2014/01/28,7.14,7.57,8
2014/01/29,7.14,7.57,8
2014/01/30,7.14,7.57,8
2014/01/31,7.14,7.57,8
2014/02/01,7.14,7.57,8
2014/02/02,7.14,7.57,8
2014/02/03,7.14,7.57,8
2014/02/04,7.14,7.57,8
2014/02/05,7.14,7.57,8
2014/02/06,7.14,7.57,8
2014/02/07,7.14,7.57,8
2014/02/08,7.14,7.57,8
2014/02/09,7.14,7.57,8
2014/02/10,7.14,7.57,8
2014/02/11,7.14,7.57,8
2014/02/12,7.14,7.57,8
2014/02/13,7.14,7.57,8
2014/02/14,7.14,7.57,8
2014/02/15,7.14,7.57,8
2014/02/16,7.14,7.57,8
2014/02/17,7.14,7.57,8
2014/02/18,7.14,7.57,8
2014/02/19,7.14,7.57,8
2014/02/20,7.14,7.57,8
2014/02/21,7.14,7.57,8
2014/02/22,7.14,7.57,8
2014/02/23,7.14,7.57,8
2014/02/24,7.14,7.57,8
2014/02/25,7.14,7.57,8
2014/02/26,7.14,7.57,8
2014/02/27,7.3,7.73,8.17
2014/02/28,7.3,7.73,8.17
2014/03/01,7.3,7.73,8.17
2014/03/02,7.3,7.73,8.17
2014/03/03,7.3,7.73,8.17
2014/03/04,7.3,7.73,8.17
2014/03/05,7.3,7.73,8.17
2014/03/06,7.3,7.73,8.17
2014/03/07,7.3,7.73,8.17
2014/03/08,7.3,7.73,8.17
2014/03/09,7.3,7.73,8.17
2014/03/10,7.3,7.73,8.17
2014/03/11,7.3,7.73,8.17
2014/03/12,7.3,7.73,8.17
2014/03/13,7.3,7.73,8.17
2014/03/14,7.3,7.73,8.17
2014/03/15,7.3,7.73,8.17
2014/03/16,7.3,7.73,8.17
2014/03/17,7.3,7.73,8.17
2014/03/18,7.3,7.73,8.17
2014/03/19,7.3,7.73,8.17
2014/03/20,7.3,7.73,8.17
2014/03/21,7.3,7.73,8.17
2014/03/22,7.3,7.73,8.17
2014/03/23,7.3,7.73,8.17
2014/03/24,7.3,7.73,8.17
2014/03/25,7.3,7.73,8.17
2014/03/26,7.3,7.73,8.17
2014/03/27,7.2,7.63,8.06
2014/03/28,7.2,7.63,8.06
2014/03/29,7.2,7.63,8.06
2014/03/30,7.2,7.63,8.06
2014/03/31,7.2,7.63,8.06
2014/04/01,7.2,7.63,8.06
2014/04/02,7.2,7.63,8.06
2014/04/03,7.2,7.63,8.06
2014/04/04,7.2,7.63,8.06
2014/04/05,7.2,7.63,8.06
2014/04/06,7.2,7.63,8.06
2014/04/07,7.2,7.63,8.06
2014/04/08,7.2,7.63,8.06
2014/04/09,7.2,7.63,8.06
2014/04/10,7.2,7.63,8.06
2014/04/11,7.2,7.63,8.06
2014/04/12,7.2,7.63,8.06
2014/04/13,7.2,7.63,8.06
2014/04/14,7.2,7.63,8.06
2014/04/15,7.2,7.63,8.06
2014/04/16,7.2,7.63,8.06
2014/04/17,7.2,7.63,8.06
2014/04/18,7.2,7.63,8.06
2014/04/19,7.2,7.63,8.06
2014/04/20,7.2,7.63,8.06
2014/04/21,7.2,7.63,8.06
2014/04/22,7.2,7.63,8.06
2014/04/23,7.2,7.63,8.06
2014/04/24,7.2,7.63,8.06
2014/04/25,7.31,7.75,8.19
2014/04/26,7.31,7.75,8.19
2014/04/27,7.31,7.75,8.19
2014/04/28,7.31,7.75,8.19
2014/04/29,7.31,7.75,8.19
2014/04/30,7.31,7.75,8.19
2014/05/01,7.31,7.75,8.19
2014/05/02,7.31,7.75,8.19
2014/05/03,7.31,7.75,8.19
2014/05/04,7.31,7.75,8.19
2014/05/05,7.31,7.75,8.19
2014/05/06,7.31,7.75,8.19
2014/05/07,7.31,7.75,8.19
2014/05/08,7.31,7.75,8.19
2014/05/09,7.31,7.75,8.19
2014/05/10,7.27,7.71,8.26
2014/05/11,7.27,7.71,8.26
2014/05/12,7.27,7.71,8.26
2014/05/13,7.27,7.71,8.26
2014/05/14,7.27,7.71,8.26
2014/05/15,7.27,7.71,8.26
2014/05/16,7.27,7.71,8.26
2014/05/17,7.27,7.71,8.26
2014/05/18,7.27,7.71,8.26
2014/05/19,7.27,7.71,8.26
2014/05/20,7.27,7.71,8.26
2014/05/21,7.27,7.71,8.26
2014/05/22,7.27,7.71,8.26
2014/05/23,7.27,7.71,8.26
2014/05/24,7.33,7.77,8.32
2014/05/25,7.33,7.77,8.32
2014/05/26,7.33,7.77,8.32
2014/05/27,7.33,7.77,8.32
2014/05/28,7.33,7.77,8.32
2014/05/29,7.33,7.77,8.32
2014/05/30,7.33,7.77,8.32
2014/05/31,7.33,7.77,8.32
2014/06/01,7.33,7.77,8.32
2014/06/02,7.33,7.77,8.32
2014/06/03,7.33,7.77,8.32
2014/06/04,7.33,7.77,8.32
2014/06/05,7.33,7.77,8.32
2014/06/06,7.33,7.77,8.32
2014/06/07,7.33,7.77,8.32
2014/06/08,7.33,7.77,8.32
2014/06/09,7.33,7.77,8.32
2014/06/10,7.33,7.77,8.32
2014/06/11,7.33,7.77,8.32
2014/06/12,7.33,7.77,8.32
2014/06/13,7.33,7.77,8.32
2014/06/14,7.33,7.77,8.32
2014/06/15,7.33,7.77,8.32
2014/06/16,7.33,7.77,8.32
2014/06/17,7.33,7.77,8.32
2014/06/18,7.33,7.77,8.32
2014/06/19,7.33,7.77,8.32
2014/06/20,7.33,7.77,8.32
2014/06/21,7.33,7.77,8.32
2014/06/22,7.33,7.77,8.32
2014/06/23,7.33,7.77,8.32
2014/06/24,7.45,7.9,8.46
2014/06/25,7.45,7.9,8.46
2014/06/26,7.45,7.9,8.46
2014/06/27,7.45,7.9,8.46
2014/06/28,7.45,7.9,8.46
2014/06/29,7.45,7.9,8.46
2014/06/30,7.45,7.9,8.46
2014/07/01,7.45,7.9,8.46
2014/07/02,7.45,7.9,8.46
2014/07/03,7.45,7.9,8.46
2014/07/04,7.45,7.9,8.46
2014/07/05,7.45,7.9,8.46
2014/07/06,7.45,7.9,8.46
2014/07/07,7.45,7.9,8.46
2014/07/08,7.45,7.9,8.46
2014/07/09,7.45,7.9,8.46
2014/07/10,7.45,7.9,8.46
2014/07/11,7.45,7.9,8.46
2014/07/12,7.45,7.9,8.46
2014/07/13,7.45,7.9,8.46
2014/07/14,7.45,7.9,8.46
2014/07/15,7.45,7.9,8.46
2014/07/16,7.45,7.9,8.46
2014/07/17,7.45,7.9,8.46
2014/07/18,7.45,7.9,8.46
2014/07/19,7.45,7.9,8.46
2014/07/20,7.45,7.9,8.46
2014/07/21,7.45,7.9,8.46
2014/07/22,7.27,7.75,8.25
2014/07/23,7.27,7.75,8.25
2014/07/24,7.27,7.75,8.25
2014/07/25,7.27,7.75,8.25
2014/07/26,7.27,7.75,8.25
2014/07/27,7.27,7.75,8.25
2014/07/28,7.27,7.75,8.25
2014/07/29,7.27,7.75,8.25
2014/07/30,7.27,7.75,8.25
2014/07/31,7.27,7.75,8.25
2014/08/01,7.27,7.75,8.25
2014/08/02,7.27,7.75,8.25
2014/08/03,7.27,7.75,8.25
2014/08/04,7.27,7.75,8.25
2014/08/05,7.27,7.75,8.25
2014/08/06,7.27,7.75,8.25
2014/08/07,7.27,7.75,8.25
2014/08/08,7.27,7.75,8.25
2014/08/09,7.27,7.75,8.25
2014/08/10,7.27,7.75,8.25
2014/08/11,7.27,7.75,8.25
2014/08/12,7.27,7.75,8.25
2014/08/13,7.27,7.75,8.25
2014/08/14,7.27,7.75,8.25
2014/08/15,7.27,7.75,8.25
2014/08/16,7.27,7.75,8.25
2014/08/17,7.27,7.75,8.25
2014/08/18,7.27,7.75,8.25
2014/08/19,7.12,7.6,8.09
2014/08/20,7.12,7.6,8.09
2014/08/21,7.12,7.6,8.09
2014/08/22,7.12,7.6,8.09
2014/08/23,7.12,7.6,8.09
2014/08/24,7.12,7.6,8.09
2014/08/25,7.12,7.6,8.09
2014/08/26,7.12,7.6,8.09
2014/08/27,7.12,7.6,8.09
2014/08/28,7.12,7.6,8.09
2014/08/29,7.12,7.6,8.09
2014/08/30,7.12,7.6,8.09
2014/08/31,7.12,7.6,8.09
2014/09/01,7.12,7.6,8.09
2014/09/02,7.05,7.52,8
2014/09/03,7.05,7.52,8
2014/09/04,7.05,7.52,8
2014/09/05,7.05,7.52,8
2014/09/06,7.05,7.52,8
2014/09/07,7.05,7.52,8
2014/09/08,7.05,7.52,8
2014/09/09,7.05,7.52,8
2014/09/10,7.05,7.52,8
2014/09/11,7.05,7.52,8
2014/09/12,7.05,7.52,8
2014/09/13,7.05,7.52,8
2014/09/14,7.05,7.52,8
2014/09/15,7.05,7.52,8
2014/09/16,7.05,7.52,8
2014/09/17,6.94,7.41,7.88
2014/09/18,6.94,7.41,7.88
2014/09/19,6.94,7.41,7.88
2014/09/20,6.94,7.41,7.88
2014/09/21,6.94,7.41,7.88
2014/09/22,6.94,7.41,7.88
2014/09/23,6.94,7.41,7.88
2014/09/24,6.94,7.41,7.88
2014/09/25,6.94,7.41,7.88
2014/09/26,6.94,7.41,7.88
2014/09/27,6.94,7.41,7.88
2014/09/28,6.94,7.41,7.88
2014/09/29,6.94,7.41,7.88
2014/09/30,6.87,7.33,7.79
2014/10/01,6.87,7.33,7.79
2014/10/02,6.87,7.33,7.79
2014/10/03,6.87,7.33,7.79
2014/10/04,6.87,7.33,7.79
2014/10/05,6.87,7.33,7.79
2014/10/06,6.87,7.33,7.79
2014/10/07,6.87,7.33,7.79
2014/10/08,6.87,7.33,7.79
2014/10/09,6.87,7.33,7.79
2014/10/10,6.87,7.33,7.79
2014/10/11,6.87,7.33,7.79
2014/10/12,6.87,7.33,7.79
2014/10/13,6.87,7.33,7.79
2014/10/14,6.87,7.33,7.79
2014/10/15,6.87,7.33,7.79
2014/10/16,6.87,7.33,7.79
2014/10/17,6.87,7.33,7.79
2014/10/18,6.64,7.09,7.54
2014/10/19,6.64,7.09,7.54
2014/10/20,6.64,7.09,7.54
2014/10/21,6.64,7.09,7.54
2014/10/22,6.64,7.09,7.54
2014/10/23,6.64,7.09,7.54
2014/10/24,6.64,7.09,7.54
2014/10/25,6.64,7.09,7.54
2014/10/26,6.64,7.09,7.54
2014/10/27,6.64,7.09,7.54
2014/10/28,6.64,7.09,7.54
2014/10/29,6.64,7.09,7.54
2014/10/30,6.64,7.09,7.54
2014/10/31,6.64,7.09,7.54
2014/11/01,6.46,6.89,7.33
2014/11/02,6.46,6.89,7.33
2014/11/03,6.46,6.89,7.33
2014/11/04,6.46,6.89,7.33
2014/11/05,6.46,6.89,7.33
2014/11/06,6.46,6.89,7.33
2014/11/07,6.46,6.89,7.33
2014/11/08,6.46,6.89,7.33
2014/11/09,6.46,6.89,7.33
2014/11/10,6.46,6.89,7.33
2014/11/11,6.46,6.89,7.33
2014/11/12,6.46,6.89,7.33
2014/11/13,6.46,6.89,7.33
2014/11/14,6.46,6.89,7.33
2014/11/15,6.32,6.74,7.17
2014/11/16,6.32,6.74,7.17
2014/11/17,6.32,6.74,7.17
2014/11/18,6.32,6.74,7.17
2014/11/19,6.32,6.74,7.17
2014/11/20,6.32,6.74,7.17
2014/11/21,6.32,6.74,7.17
2014/11/22,6.32,6.74,7.17
2014/11/23,6.32,6.74,7.17
2014/11/24,6.32,6.74,7.17
2014/11/25,6.32,6.74,7.17
2014/11/26,6.32,6.74,7.17
2014/11/27,6.32,6.74,7.17
2014/11/28,6.32,6.74,7.17
2014/11/29,6.32,6.74,7.17
2014/11/30,6.32,6.74,7.17
2014/12/01,6.32,6.74,7.17
2014/12/02,6.32,6.74,7.17
2014/12/03,6.32,6.74,7.17
2014/12/04,6.32,6.74,7.17
2014/12/05,6.32,6.74,7.17
2014/12/06,6.32,6.74,7.17
2014/12/07,6.32,6.74,7.17
2014/12/08,6.32,6.74,7.17
2014/12/09,6.32,6.74,7.17
2014/12/10,6.32,6.74,7.17
2014/12/11,6.32,6.74,7.17
2014/12/12,6.32,6.74,7.17
2014/12/13,6.19,6.6,7.03
2014/12/14,6.19,6.6,7.03
2014/12/15,6.19,6.6,7.03
2014/12/16,6.19,6.6,7.03
2014/12/17,6.19,6.6,7.03
2014/12/18,6.19,6.6,7.03
2014/12/19,6.19,6.6,7.03
2014/12/20,6.19,6.6,7.03
2014/12/21,6.19,6.6,7.03
2014/12/22,6.19,6.6,7.03
2014/12/23,6.19,6.6,7.03
2014/12/24,6.19,6.6,7.03
2014/12/25,6.19,6.6,7.03
2014/12/26,6.19,6.6,7.03
2014/12/27,5.8,6.19,6.58
2014/12/28,5.8,6.19,6.58
2014/12/29,5.8,6.19,6.58
2014/12/30,5.8,6.19,6.58
2014/12/31,5.8,6.19,6.58
2015/01/01,5.8,6.19,6.58
2015/01/02,5.8,6.19,6.58
2015/01/03,5.8,6.19,6.58
2015/01/04,5.8,6.19,6.58
2015/01/05,5.8,6.19,6.58
2015/01/06,5.8,6.19,6.58
2015/01/07,5.8,6.19,6.58
2015/01/08,5.8,6.19,6.58
2015/01/09,5.8,6.19,6.58
2015/01/10,5.8,6.19,6.58
2015/01/11,5.8,6.19,6.58
2015/01/12,5.8,6.19,6.58
2015/01/13,5.67,6.05,6.43
2015/01/14,5.67,6.05,6.43
2015/01/15,5.67,6.05,6.43
2015/01/16,5.67,6.05,6.43
2015/01/17,5.67,6.05,6.43
2015/01/18,5.67,6.05,6.43
2015/01/19,5.67,6.05,6.43
2015/01/20,5.67,6.05,6.43
2015/01/21,5.67,6.05,6.43
2015/01/22,5.67,6.05,6.43
2015/01/23,5.67,6.05,6.43
2015/01/24,5.67,6.05,6.43
2015/01/25,5.67,6.05,6.43
2015/01/26,5.67,6.05,6.43
2015/01/27,5.39,5.75,6.12
2015/01/28,5.39,5.75,6.12
2015/01/29,5.39,5.75,6.12
2015/01/30,5.39,5.75,6.12
2015/01/31,5.39,5.75,6.12
2015/02/01,5.39,5.75,6.12
2015/02/02,5.39,5.75,6.12
2015/02/03,5.39,5.75,6.12
2015/02/04,5.39,5.75,6.12
2015/02/05,5.39,5.75,6.12
2015/02/06,5.39,5.75,6.12
2015/02/07,5.39,5.75,6.12
2015/02/08,5.39,5.75,6.12
2015/02/09,5.39,5.75,6.12
2015/02/10,5.61,5.99,6.37
2015/02/11,5.61,5.99,6.37
2015/02/12,5.61,5.99,6.37
2015/02/13,5.61,5.99,6.37
2015/02/14,5.61,5.99,6.37
2015/02/15,5.61,5.99,6.37
2015/02/16,5.61,5.99,6.37
2015/02/17,5.61,5.99,6.37
2015/02/18,5.61,5.99,6.37
2015/02/19,5.61,5.99,6.37
2015/02/20,5.61,5.99,6.37
2015/02/21,5.61,5.99,6.37
2015/02/22,5.61,5.99,6.37
2015/02/23,5.61,5.99,6.37
2015/02/24,5.61,5.99,6.37
2015/02/25,5.61,5.99,6.37
2015/02/26,5.61,5.99,6.37
2015/02/27,5.61,5.99,6.37
2015/02/28,5.9,6.3,6.7
2015/03/01,5.9,6.3,6.7
2015/03/02,5.9,6.3,6.7
2015/03/03,5.9,6.3,6.7
2015/03/04,5.9,6.3,6.7
2015/03/05,5.9,6.3,6.7
2015/03/06,5.9,6.3,6.7
2015/03/07,5.9,6.3,6.7
2015/03/08,5.9,6.3,6.7
2015/03/09,5.9,6.3,6.7
2015/03/10,5.9,6.3,6.7
2015/03/11,5.9,6.3,6.7
2015/03/12,5.9,6.3,6.7
2015/03/13,5.9,6.3,6.7
2015/03/14,5.9,6.3,6.7
2015/03/15,5.9,6.3,6.7
2015/03/16,5.9,6.3,6.7
2015/03/17,5.9,6.3,6.7
2015/03/18,5.9,6.3,6.7
2015/03/19,5.9,6.3,6.7
2015/03/20,5.9,6.3,6.7
2015/03/21,5.9,6.3,6.7
2015/03/22,5.9,6.3,6.7
2015/03/23,5.9,6.3,6.7
2015/03/24,5.9,6.3,6.7
2015/03/25,5.9,6.3,6.7
2015/03/26,5.9,6.3,6.7
2015/03/27,5.72,6.11,6.49
2015/03/28,5.72,6.11,6.49
2015/03/29,5.72,6.11,6.49
2015/03/30,5.72,6.11,6.49
2015/03/31,5.72,6.11,6.49
2015/04/01,5.72,6.11,6.49
2015/04/02,5.72,6.11,6.49
2015/04/03,5.72,6.11,6.49
2015/04/04,5.72,6.11,6.49
2015/04/05,5.72,6.11,6.49
2015/04/06,5.72,6.11,6.49
2015/04/07,5.72,6.11,6.49
2015/04/08,5.72,6.11,6.49
2015/04/09,5.72,6.11,6.49
