Date,Low,Open,Volume,High,Close,Adjusted Close
20-10-2022,10.88000011,11.02999973,47109300,11.43000031,10.97000027,10.97000027
21-10-2022,10.40999985,10.67000008,42496300,11.21000004,11.21000004,11.21000004
24-10-2022,8.380000114,10.01000023,166523700,10.02999973,9.449999809,9.449999809
25-10-2022,9.529999733,9.81000042,98189000,10.63000011,10.63000011,10.63000011
26-10-2022,10.22999954,10.43999958,79102800,11.09000015,10.81000042,10.81000042
27-10-2022,9.970000267,10.52999973,64014700,10.72999954,9.979999542,9.979999542
28-10-2022,9.279999733,9.5,74420600,9.979999542,9.68999958,9.68999958
31-10-2022,9.380000114,9.510000229,46879600,10.05000019,9.670000076,9.670000076
01-11-2022,9.68999958,10.32999992,56233200,10.44999981,9.710000038,9.710000038
02-11-2022,9.479999542,9.600000381,76033400,10.13000011,9.489999771,9.489999771
03-11-2022,9.029999733,9.18999958,64660300,10.17000008,9.93999958,9.93999958
04-11-2022,10.60000038,11,125406400,11.68999958,11.68000031,11.68000031
07-11-2022,10.69999981,12.22999954,84143600,12.38000011,10.97999954,10.97999954
08-11-2022,10.07999992,10.68000031,61734900,10.86999989,10.56000042,10.56000042
09-11-2022,9.140000343,10,81211800,10.18000031,9.25,9.25
10-11-2022,10.05000019,10.30000019,84026800,10.82999992,10.34000015,10.34000015
11-11-2022,10.53999996,10.78999996,100635600,11.68999958,11.56000042,11.56000042
14-11-2022,11.17000008,11.85999966,62563000,12.11999989,11.17000008,11.17000008
15-11-2022,11.35999966,11.90999985,63244200,11.94999981,11.51000023,11.51000023
16-11-2022,10.44999981,11.17000008,49624900,11.28999996,10.52999973,10.52999973
17-11-2022,9.930000305,10.25,62563500,10.72000027,10.67000008,10.67000008
18-11-2022,10.26000023,10.64999962,49320200,10.81000042,10.47000027,10.47000027
21-11-2022,9.670000076,10.22000027,53072100,10.25,10.02000046,10.02000046
22-11-2022,9.75,9.869999886,36096300,10.10000038,10.01000023,10.01000023
23-11-2022,10.23999977,10.31000042,49399100,10.73999977,10.56000042,10.56000042
25-11-2022,9.960000038,10.26000023,23487600,10.30000019,10.17000008,10.17000008
28-11-2022,9.989999771,10.05000019,39047000,10.63000011,10.11999989,10.11999989
29-11-2022,10.39000034,10.64999962,48292300,10.89999962,10.5,10.5
30-11-2022,11.34000015,11.34000015,173185000,13.27000046,12.77999973,12.77999973
01-12-2022,11.94999981,12.35000038,59583400,12.55000019,12.09000015,12.09000015
02-12-2022,11.97000027,12.06000042,106023900,13.31999969,13.13000011,13.13000011
05-12-2022,12.59000015,13.98999977,94815800,14.02999973,12.80000019,12.80000019
06-12-2022,12.43000031,13,62747600,13.27999973,13.23999977,13.23999977
07-12-2022,12.14999962,12.42000008,52840500,12.72000027,12.57999992,12.57999992
08-12-2022,12.88000011,13,52377700,13.55000019,13.40999985,13.40999985
09-12-2022,12.61999989,13.17000008,43899200,13.31999969,12.63000011,12.63000011
12-12-2022,12.15999985,12.30000019,17820526,12.57999992,12.35000038,12.35000038
